139	NC_001477.1 |Dengue virus 1, complete genome	139
140	NC_001477.1 |Dengue virus 1, complete genome	140
141	NC_001477.1 |Dengue virus 1, complete genome	141
142	NC_001477.1 |Dengue virus 1, complete genome	142
143	NC_001477.1 |Dengue virus 1, complete genome	143
144	NC_001477.1 |Dengue virus 1, complete genome	144
145	NC_001477.1 |Dengue virus 1, complete genome	145
146	NC_001477.1 |Dengue virus 1, complete genome	146
147	NC_001477.1 |Dengue virus 1, complete genome	147
148	NC_001477.1 |Dengue virus 1, complete genome	148
149	NC_001477.1 |Dengue virus 1, complete genome	149
150	NC_001477.1 |Dengue virus 1, complete genome	150
151	NC_001477.1 |Dengue virus 1, complete genome	151
152	NC_001477.1 |Dengue virus 1, complete genome	152
153	NC_001477.1 |Dengue virus 1, complete genome	153
154	NC_001477.1 |Dengue virus 1, complete genome	154
155	NC_001477.1 |Dengue virus 1, complete genome	155
156	NC_001477.1 |Dengue virus 1, complete genome	156
157	NC_001477.1 |Dengue virus 1, complete genome	157
158	NC_001477.1 |Dengue virus 1, complete genome	158
159	NC_001477.1 |Dengue virus 1, complete genome	159
160	NC_001477.1 |Dengue virus 1, complete genome	160
161	NC_001477.1 |Dengue virus 1, complete genome	161
162	NC_001477.1 |Dengue virus 1, complete genome	162
163	NC_001477.1 |Dengue virus 1, complete genome	163
164	NC_001477.1 |Dengue virus 1, complete genome	164
165	NC_001477.1 |Dengue virus 1, complete genome	165
166	NC_001477.1 |Dengue virus 1, complete genome	166
167	NC_001477.1 |Dengue virus 1, complete genome	167
168	NC_001477.1 |Dengue virus 1, complete genome	168
169	NC_001477.1 |Dengue virus 1, complete genome	169
170	NC_001477.1 |Dengue virus 1, complete genome	170
171	NC_001477.1 |Dengue virus 1, complete genome	171
172	NC_001477.1 |Dengue virus 1, complete genome	172
173	NC_001477.1 |Dengue virus 1, complete genome	173
174	NC_001477.1 |Dengue virus 1, complete genome	174
175	NC_001477.1 |Dengue virus 1, complete genome	175
176	NC_001477.1 |Dengue virus 1, complete genome	176
177	NC_001477.1 |Dengue virus 1, complete genome	177
178	NC_001477.1 |Dengue virus 1, complete genome	178
179	NC_001477.1 |Dengue virus 1, complete genome	179
180	NC_001477.1 |Dengue virus 1, complete genome	180
181	NC_001477.1 |Dengue virus 1, complete genome	181
182	NC_001477.1 |Dengue virus 1, complete genome	182
183	NC_001477.1 |Dengue virus 1, complete genome	183
184	NC_001477.1 |Dengue virus 1, complete genome	184
185	NC_001477.1 |Dengue virus 1, complete genome	185
186	NC_001477.1 |Dengue virus 1, complete genome	186
187	NC_001477.1 |Dengue virus 1, complete genome	187
188	NC_001477.1 |Dengue virus 1, complete genome	188
189	NC_001477.1 |Dengue virus 1, complete genome	189
190	NC_001477.1 |Dengue virus 1, complete genome	190
191	NC_001477.1 |Dengue virus 1, complete genome	191
192	NC_001477.1 |Dengue virus 1, complete genome	192
193	NC_001477.1 |Dengue virus 1, complete genome	193
194	NC_001477.1 |Dengue virus 1, complete genome	194
195	NC_001477.1 |Dengue virus 1, complete genome	195
196	NC_001477.1 |Dengue virus 1, complete genome	196
197	NC_001477.1 |Dengue virus 1, complete genome	197
198	NC_001477.1 |Dengue virus 1, complete genome	198
199	NC_001477.1 |Dengue virus 1, complete genome	199
200	NC_001477.1 |Dengue virus 1, complete genome	200
201	NC_001477.1 |Dengue virus 1, complete genome	201
202	NC_001477.1 |Dengue virus 1, complete genome	202
203	NC_001477.1 |Dengue virus 1, complete genome	203
204	NC_001477.1 |Dengue virus 1, complete genome	204
205	NC_001477.1 |Dengue virus 1, complete genome	205
206	NC_001477.1 |Dengue virus 1, complete genome	206
207	NC_001477.1 |Dengue virus 1, complete genome	207
208	NC_001477.1 |Dengue virus 1, complete genome	208
209	NC_001477.1 |Dengue virus 1, complete genome	209
210	NC_001477.1 |Dengue virus 1, complete genome	210
211	NC_001477.1 |Dengue virus 1, complete genome	211
212	NC_001477.1 |Dengue virus 1, complete genome	212
213	NC_001477.1 |Dengue virus 1, complete genome	213
214	NC_001477.1 |Dengue virus 1, complete genome	214
215	NC_001477.1 |Dengue virus 1, complete genome	215
216	NC_001477.1 |Dengue virus 1, complete genome	216
217	NC_001477.1 |Dengue virus 1, complete genome	217
218	NC_001477.1 |Dengue virus 1, complete genome	218
219	NC_001477.1 |Dengue virus 1, complete genome	219
220	NC_001477.1 |Dengue virus 1, complete genome	220
221	NC_001477.1 |Dengue virus 1, complete genome	221
222	NC_001477.1 |Dengue virus 1, complete genome	222
223	NC_001477.1 |Dengue virus 1, complete genome	223
224	NC_001477.1 |Dengue virus 1, complete genome	224
225	NC_001477.1 |Dengue virus 1, complete genome	225
226	NC_001477.1 |Dengue virus 1, complete genome	226
227	NC_001477.1 |Dengue virus 1, complete genome	227
228	NC_001477.1 |Dengue virus 1, complete genome	228
229	NC_001477.1 |Dengue virus 1, complete genome	229
230	NC_001477.1 |Dengue virus 1, complete genome	230
231	NC_001477.1 |Dengue virus 1, complete genome	231
232	NC_001477.1 |Dengue virus 1, complete genome	232
233	NC_001477.1 |Dengue virus 1, complete genome	233
234	NC_001477.1 |Dengue virus 1, complete genome	234
235	NC_001477.1 |Dengue virus 1, complete genome	235
236	NC_001477.1 |Dengue virus 1, complete genome	236
237	NC_001477.1 |Dengue virus 1, complete genome	237
238	NC_001477.1 |Dengue virus 1, complete genome	238
239	NC_001477.1 |Dengue virus 1, complete genome	239
240	NC_001477.1 |Dengue virus 1, complete genome	240
241	NC_001477.1 |Dengue virus 1, complete genome	241
242	NC_001477.1 |Dengue virus 1, complete genome	242
243	NC_001477.1 |Dengue virus 1, complete genome	243
244	NC_001477.1 |Dengue virus 1, complete genome	244
245	NC_001477.1 |Dengue virus 1, complete genome	245
246	NC_001477.1 |Dengue virus 1, complete genome	246
247	NC_001477.1 |Dengue virus 1, complete genome	247
248	NC_001477.1 |Dengue virus 1, complete genome	248
249	NC_001477.1 |Dengue virus 1, complete genome	249
250	NC_001477.1 |Dengue virus 1, complete genome	250
251	NC_001477.1 |Dengue virus 1, complete genome	251
252	NC_001477.1 |Dengue virus 1, complete genome	252
253	NC_001477.1 |Dengue virus 1, complete genome	253
254	NC_001477.1 |Dengue virus 1, complete genome	254
255	NC_001477.1 |Dengue virus 1, complete genome	255
256	NC_001477.1 |Dengue virus 1, complete genome	256
257	NC_001477.1 |Dengue virus 1, complete genome	257
258	NC_001477.1 |Dengue virus 1, complete genome	258
259	NC_001477.1 |Dengue virus 1, complete genome	259
260	NC_001477.1 |Dengue virus 1, complete genome	260
261	NC_001477.1 |Dengue virus 1, complete genome	261
262	NC_001477.1 |Dengue virus 1, complete genome	262
263	NC_001477.1 |Dengue virus 1, complete genome	263
264	NC_001477.1 |Dengue virus 1, complete genome	264
265	NC_001477.1 |Dengue virus 1, complete genome	265
266	NC_001477.1 |Dengue virus 1, complete genome	266
267	NC_001477.1 |Dengue virus 1, complete genome	267
268	NC_001477.1 |Dengue virus 1, complete genome	268
269	NC_001477.1 |Dengue virus 1, complete genome	269
270	NC_001477.1 |Dengue virus 1, complete genome	270
271	NC_001477.1 |Dengue virus 1, complete genome	271
272	NC_001477.1 |Dengue virus 1, complete genome	272
273	NC_001477.1 |Dengue virus 1, complete genome	273
274	NC_001477.1 |Dengue virus 1, complete genome	274
275	NC_001477.1 |Dengue virus 1, complete genome	275
276	NC_001477.1 |Dengue virus 1, complete genome	276
277	NC_001477.1 |Dengue virus 1, complete genome	277
278	NC_001477.1 |Dengue virus 1, complete genome	278
279	NC_001477.1 |Dengue virus 1, complete genome	279
280	NC_001477.1 |Dengue virus 1, complete genome	280
281	NC_001477.1 |Dengue virus 1, complete genome	281
282	NC_001477.1 |Dengue virus 1, complete genome	282
283	NC_001477.1 |Dengue virus 1, complete genome	283
284	NC_001477.1 |Dengue virus 1, complete genome	284
285	NC_001477.1 |Dengue virus 1, complete genome	285
286	NC_001477.1 |Dengue virus 1, complete genome	286
287	NC_001477.1 |Dengue virus 1, complete genome	287
288	NC_001477.1 |Dengue virus 1, complete genome	288
289	NC_001477.1 |Dengue virus 1, complete genome	289
290	NC_001477.1 |Dengue virus 1, complete genome	290
291	NC_001477.1 |Dengue virus 1, complete genome	291
292	NC_001477.1 |Dengue virus 1, complete genome	292
293	NC_001477.1 |Dengue virus 1, complete genome	293
294	NC_001477.1 |Dengue virus 1, complete genome	294
295	NC_001477.1 |Dengue virus 1, complete genome	295
296	NC_001477.1 |Dengue virus 1, complete genome	296
297	NC_001477.1 |Dengue virus 1, complete genome	297
298	NC_001477.1 |Dengue virus 1, complete genome	298
299	NC_001477.1 |Dengue virus 1, complete genome	299
300	NC_001477.1 |Dengue virus 1, complete genome	300
301	NC_001477.1 |Dengue virus 1, complete genome	301
302	NC_001477.1 |Dengue virus 1, complete genome	302
303	NC_001477.1 |Dengue virus 1, complete genome	303
304	NC_001477.1 |Dengue virus 1, complete genome	304
305	NC_001477.1 |Dengue virus 1, complete genome	305
306	NC_001477.1 |Dengue virus 1, complete genome	306
307	NC_001477.1 |Dengue virus 1, complete genome	307
308	NC_001477.1 |Dengue virus 1, complete genome	308
309	NC_001477.1 |Dengue virus 1, complete genome	309
310	NC_001477.1 |Dengue virus 1, complete genome	310
311	NC_001477.1 |Dengue virus 1, complete genome	311
312	NC_001477.1 |Dengue virus 1, complete genome	312
313	NC_001477.1 |Dengue virus 1, complete genome	313
314	NC_001477.1 |Dengue virus 1, complete genome	314
315	NC_001477.1 |Dengue virus 1, complete genome	315
316	NC_001477.1 |Dengue virus 1, complete genome	316
317	NC_001477.1 |Dengue virus 1, complete genome	317
318	NC_001477.1 |Dengue virus 1, complete genome	318
319	NC_001477.1 |Dengue virus 1, complete genome	319
320	NC_001477.1 |Dengue virus 1, complete genome	320
321	NC_001477.1 |Dengue virus 1, complete genome	321
322	NC_001477.1 |Dengue virus 1, complete genome	322
323	NC_001477.1 |Dengue virus 1, complete genome	323
324	NC_001477.1 |Dengue virus 1, complete genome	324
325	NC_001477.1 |Dengue virus 1, complete genome	325
326	NC_001477.1 |Dengue virus 1, complete genome	326
327	NC_001477.1 |Dengue virus 1, complete genome	327
328	NC_001477.1 |Dengue virus 1, complete genome	328
329	NC_001477.1 |Dengue virus 1, complete genome	329
330	NC_001477.1 |Dengue virus 1, complete genome	330
331	NC_001477.1 |Dengue virus 1, complete genome	331
332	NC_001477.1 |Dengue virus 1, complete genome	332
333	NC_001477.1 |Dengue virus 1, complete genome	333
334	NC_001477.1 |Dengue virus 1, complete genome	334
335	NC_001477.1 |Dengue virus 1, complete genome	335
336	NC_001477.1 |Dengue virus 1, complete genome	336
337	NC_001477.1 |Dengue virus 1, complete genome	337
338	NC_001477.1 |Dengue virus 1, complete genome	338
339	NC_001477.1 |Dengue virus 1, complete genome	339
340	NC_001477.1 |Dengue virus 1, complete genome	340
341	NC_001477.1 |Dengue virus 1, complete genome	341
342	NC_001477.1 |Dengue virus 1, complete genome	342
343	NC_001477.1 |Dengue virus 1, complete genome	343
344	NC_001477.1 |Dengue virus 1, complete genome	344
345	NC_001477.1 |Dengue virus 1, complete genome	345
346	NC_001477.1 |Dengue virus 1, complete genome	346
347	NC_001477.1 |Dengue virus 1, complete genome	347
348	NC_001477.1 |Dengue virus 1, complete genome	348
349	NC_001477.1 |Dengue virus 1, complete genome	349
350	NC_001477.1 |Dengue virus 1, complete genome	350
351	NC_001477.1 |Dengue virus 1, complete genome	351
352	NC_001477.1 |Dengue virus 1, complete genome	352
353	NC_001477.1 |Dengue virus 1, complete genome	353
354	NC_001477.1 |Dengue virus 1, complete genome	354
355	NC_001477.1 |Dengue virus 1, complete genome	355
356	NC_001477.1 |Dengue virus 1, complete genome	356
357	NC_001477.1 |Dengue virus 1, complete genome	357
358	NC_001477.1 |Dengue virus 1, complete genome	358
359	NC_001477.1 |Dengue virus 1, complete genome	359
360	NC_001477.1 |Dengue virus 1, complete genome	360
361	NC_001477.1 |Dengue virus 1, complete genome	361
362	NC_001477.1 |Dengue virus 1, complete genome	362
363	NC_001477.1 |Dengue virus 1, complete genome	363
364	NC_001477.1 |Dengue virus 1, complete genome	364
365	NC_001477.1 |Dengue virus 1, complete genome	365
366	NC_001477.1 |Dengue virus 1, complete genome	366
367	NC_001477.1 |Dengue virus 1, complete genome	367
368	NC_001477.1 |Dengue virus 1, complete genome	368
369	NC_001477.1 |Dengue virus 1, complete genome	369
370	NC_001477.1 |Dengue virus 1, complete genome	370
371	NC_001477.1 |Dengue virus 1, complete genome	371
372	NC_001477.1 |Dengue virus 1, complete genome	372
373	NC_001477.1 |Dengue virus 1, complete genome	373
374	NC_001477.1 |Dengue virus 1, complete genome	374
375	NC_001477.1 |Dengue virus 1, complete genome	375
376	NC_001477.1 |Dengue virus 1, complete genome	376
377	NC_001477.1 |Dengue virus 1, complete genome	377
378	NC_001477.1 |Dengue virus 1, complete genome	378
379	NC_001477.1 |Dengue virus 1, complete genome	379
380	NC_001477.1 |Dengue virus 1, complete genome	380
381	NC_001477.1 |Dengue virus 1, complete genome	381
382	NC_001477.1 |Dengue virus 1, complete genome	382
383	NC_001477.1 |Dengue virus 1, complete genome	383
384	NC_001477.1 |Dengue virus 1, complete genome	384
385	NC_001477.1 |Dengue virus 1, complete genome	385
386	NC_001477.1 |Dengue virus 1, complete genome	386
387	NC_001477.1 |Dengue virus 1, complete genome	387
388	NC_001477.1 |Dengue virus 1, complete genome	388
389	NC_001477.1 |Dengue virus 1, complete genome	389
390	NC_001477.1 |Dengue virus 1, complete genome	390
391	NC_001477.1 |Dengue virus 1, complete genome	391
392	NC_001477.1 |Dengue virus 1, complete genome	392
393	NC_001477.1 |Dengue virus 1, complete genome	393
394	NC_001477.1 |Dengue virus 1, complete genome	394
395	NC_001477.1 |Dengue virus 1, complete genome	395
396	NC_001477.1 |Dengue virus 1, complete genome	396
397	NC_001477.1 |Dengue virus 1, complete genome	397
398	NC_001477.1 |Dengue virus 1, complete genome	398
399	NC_001477.1 |Dengue virus 1, complete genome	399
400	NC_001477.1 |Dengue virus 1, complete genome	400
401	NC_001477.1 |Dengue virus 1, complete genome	401
402	NC_001477.1 |Dengue virus 1, complete genome	402
403	NC_001477.1 |Dengue virus 1, complete genome	403
404	NC_001477.1 |Dengue virus 1, complete genome	404
405	NC_001477.1 |Dengue virus 1, complete genome	405
406	NC_001477.1 |Dengue virus 1, complete genome	406
407	NC_001477.1 |Dengue virus 1, complete genome	407
408	NC_001477.1 |Dengue virus 1, complete genome	408
409	NC_001477.1 |Dengue virus 1, complete genome	409
410	NC_001477.1 |Dengue virus 1, complete genome	410
411	NC_001477.1 |Dengue virus 1, complete genome	411
412	NC_001477.1 |Dengue virus 1, complete genome	412
413	NC_001477.1 |Dengue virus 1, complete genome	413
414	NC_001477.1 |Dengue virus 1, complete genome	414
415	NC_001477.1 |Dengue virus 1, complete genome	415
416	NC_001477.1 |Dengue virus 1, complete genome	416
417	NC_001477.1 |Dengue virus 1, complete genome	417
418	NC_001477.1 |Dengue virus 1, complete genome	418
419	NC_001477.1 |Dengue virus 1, complete genome	419
420	NC_001477.1 |Dengue virus 1, complete genome	420
421	NC_001477.1 |Dengue virus 1, complete genome	421
422	NC_001477.1 |Dengue virus 1, complete genome	422
423	NC_001477.1 |Dengue virus 1, complete genome	423
424	NC_001477.1 |Dengue virus 1, complete genome	424
425	NC_001477.1 |Dengue virus 1, complete genome	425
426	NC_001477.1 |Dengue virus 1, complete genome	426
427	NC_001477.1 |Dengue virus 1, complete genome	427
428	NC_001477.1 |Dengue virus 1, complete genome	428
429	NC_001477.1 |Dengue virus 1, complete genome	429
430	NC_001477.1 |Dengue virus 1, complete genome	430
431	NC_001477.1 |Dengue virus 1, complete genome	431
432	NC_001477.1 |Dengue virus 1, complete genome	432
433	NC_001477.1 |Dengue virus 1, complete genome	433
434	NC_001477.1 |Dengue virus 1, complete genome	434
435	NC_001477.1 |Dengue virus 1, complete genome	435
436	NC_001477.1 |Dengue virus 1, complete genome	436
437	NC_001477.1 |Dengue virus 1, complete genome	437
438	NC_001477.1 |Dengue virus 1, complete genome	438
439	NC_001477.1 |Dengue virus 1, complete genome	439
440	NC_001477.1 |Dengue virus 1, complete genome	440
441	NC_001477.1 |Dengue virus 1, complete genome	441
442	NC_001477.1 |Dengue virus 1, complete genome	442
443	NC_001477.1 |Dengue virus 1, complete genome	443
444	NC_001477.1 |Dengue virus 1, complete genome	444
445	NC_001477.1 |Dengue virus 1, complete genome	445
446	NC_001477.1 |Dengue virus 1, complete genome	446
447	NC_001477.1 |Dengue virus 1, complete genome	447
448	NC_001477.1 |Dengue virus 1, complete genome	448
449	NC_001477.1 |Dengue virus 1, complete genome	449
450	NC_001477.1 |Dengue virus 1, complete genome	450
451	NC_001477.1 |Dengue virus 1, complete genome	451
452	NC_001477.1 |Dengue virus 1, complete genome	452
453	NC_001477.1 |Dengue virus 1, complete genome	453
454	NC_001477.1 |Dengue virus 1, complete genome	454
455	NC_001477.1 |Dengue virus 1, complete genome	455
456	NC_001477.1 |Dengue virus 1, complete genome	456
457	NC_001477.1 |Dengue virus 1, complete genome	457
458	NC_001477.1 |Dengue virus 1, complete genome	458
459	NC_001477.1 |Dengue virus 1, complete genome	459
460	NC_001477.1 |Dengue virus 1, complete genome	460
461	NC_001477.1 |Dengue virus 1, complete genome	461
462	NC_001477.1 |Dengue virus 1, complete genome	462
463	NC_001477.1 |Dengue virus 1, complete genome	463
464	NC_001477.1 |Dengue virus 1, complete genome	464
465	NC_001477.1 |Dengue virus 1, complete genome	465
466	NC_001477.1 |Dengue virus 1, complete genome	466
467	NC_001477.1 |Dengue virus 1, complete genome	467
468	NC_001477.1 |Dengue virus 1, complete genome	468
469	NC_001477.1 |Dengue virus 1, complete genome	469
470	NC_001477.1 |Dengue virus 1, complete genome	470
471	NC_001477.1 |Dengue virus 1, complete genome	471
472	NC_001477.1 |Dengue virus 1, complete genome	472
473	NC_001477.1 |Dengue virus 1, complete genome	473
474	NC_001477.1 |Dengue virus 1, complete genome	474
475	NC_001477.1 |Dengue virus 1, complete genome	475
476	NC_001477.1 |Dengue virus 1, complete genome	476
477	NC_001477.1 |Dengue virus 1, complete genome	477
478	NC_001477.1 |Dengue virus 1, complete genome	478
479	NC_001477.1 |Dengue virus 1, complete genome	479
480	NC_001477.1 |Dengue virus 1, complete genome	480
481	NC_001477.1 |Dengue virus 1, complete genome	481
482	NC_001477.1 |Dengue virus 1, complete genome	482
483	NC_001477.1 |Dengue virus 1, complete genome	483
484	NC_001477.1 |Dengue virus 1, complete genome	484
485	NC_001477.1 |Dengue virus 1, complete genome	485
486	NC_001477.1 |Dengue virus 1, complete genome	486
487	NC_001477.1 |Dengue virus 1, complete genome	487
488	NC_001477.1 |Dengue virus 1, complete genome	488
489	NC_001477.1 |Dengue virus 1, complete genome	489
490	NC_001477.1 |Dengue virus 1, complete genome	490
491	NC_001477.1 |Dengue virus 1, complete genome	491
492	NC_001477.1 |Dengue virus 1, complete genome	492
493	NC_001477.1 |Dengue virus 1, complete genome	493
494	NC_001477.1 |Dengue virus 1, complete genome	494
495	NC_001477.1 |Dengue virus 1, complete genome	495
496	NC_001477.1 |Dengue virus 1, complete genome	496
497	NC_001477.1 |Dengue virus 1, complete genome	497
498	NC_001477.1 |Dengue virus 1, complete genome	498
499	NC_001477.1 |Dengue virus 1, complete genome	499
500	NC_001477.1 |Dengue virus 1, complete genome	500
501	NC_001477.1 |Dengue virus 1, complete genome	501
502	NC_001477.1 |Dengue virus 1, complete genome	502
503	NC_001477.1 |Dengue virus 1, complete genome	503
504	NC_001477.1 |Dengue virus 1, complete genome	504
505	NC_001477.1 |Dengue virus 1, complete genome	505
506	NC_001477.1 |Dengue virus 1, complete genome	506
507	NC_001477.1 |Dengue virus 1, complete genome	507
508	NC_001477.1 |Dengue virus 1, complete genome	508
509	NC_001477.1 |Dengue virus 1, complete genome	509
510	NC_001477.1 |Dengue virus 1, complete genome	510
511	NC_001477.1 |Dengue virus 1, complete genome	511
512	NC_001477.1 |Dengue virus 1, complete genome	512
513	NC_001477.1 |Dengue virus 1, complete genome	513
514	NC_001477.1 |Dengue virus 1, complete genome	514
515	NC_001477.1 |Dengue virus 1, complete genome	515
516	NC_001477.1 |Dengue virus 1, complete genome	516
517	NC_001477.1 |Dengue virus 1, complete genome	517
